;tweet;retweet;favoritos;id;data
593;E A CARAVANA PASSA… Não há manifestação de ódio, violência ou ameaça que tirem o bom humor de Lula e Dilma na viagem ao Rio Grande do Sul. https://t.co/2vl436vqnd;467;2167;976469962780004352;2018-03-21 14:45:55
594;ALOIZIO MERCADANTE NOVO GOLPE CONTRA A EDUCAÇÃO PÚBLICA Ex-ministro diz que ensino médio a distância é uma forma de privatizar a educação pública e acabar com o ambiente de convívio nas escolas. No link abaixo, a íntegra da entrevista: https://t.co/hGTi6P3OPu https://t.co/zCqY5ZbDDp;124;354;976182912159768577;2018-03-20 19:45:17
595;Marielle tinha plena consciência que sem as mulheres e os negros os direitos não são humanos. Denunciar sua morte, punir os responsáveis e continuar sua luta é honrar  sua memória.;2596;9683;974293225971339267;2018-03-15 14:36:21
596;O Brasil deve se levantar mostrando sua indignação contra o assassinato  da vereadora  Marielle Franco. Mulher negra: alvo preferencial do preconceito e da exclusão, brutal e covardemente morta. Lutava pelos direitos das  brasileiras e dos brasileiros.;2523;8845;974292487526379520;2018-03-15 14:33:25
597;Tristes dias para o país onde uma defensora dos direitos humanos é brutalmente assassinada. Lamento e repudio a morte da ativista Marielle Franco, vereadora pelo PSOL, e de Anderson Pedro Gomes, seu motorista. Leia mais aqui: https://t.co/kzfiQJysGn #MariellePresente https://t.co/JCN2lirRmC;2419;7584;974260555958583296;2018-03-15 12:26:32
598;"O POVO QUER LULA LIVRE ""Nós vamos com Lula até o final.  Nós vamos com Lula às últimas consequências"". Assista ao vídeo de Gleisi Hoffmann no link abaixo: https://t.co/nq6ImVUhld https://t.co/UJfdCrjfuF";422;1357;972621532571856896;2018-03-10 23:53:38
599;"O POVO QUER LULA LIVRE ""Nós vamos com Lula até o final.  Nós vamos com Lula às últimas consequências"". Assista ao vídeo de Gleisi Hoffmann no link abaixo: https://t.co/nq6ImVUhld https://t.co/UJfdCrjfuF";422;1357;972621532571856896;2018-03-10 23:53:38
600;Dilma: “Emilio Odebrecht e Otávio Azevedo mentem, como tem sido a praxe” A propósito da matéria “Delatores dizem que Dilma atuou na fraude de Belo Monte”, publicada na sexta, 9 de março, no site da @folha, leia a nota: https://t.co/vzLR6lCEzA;294;707;972458727302365184;2018-03-10 13:06:42
601;A liderança de Lula na corrida presidencial, de acordo com a pesquisa CNT/MDA: 33,4%. #LulaLivre https://t.co/RpXQZTMuZZ;510;1249;971075417338720256;2018-03-06 17:29:55
602;A luta é permanente: Lula livre. #LulaLivre https://t.co/5MpmQ7w20N;1189;3199;971074321148936192;2018-03-06 17:25:34
603;"A FALA DE LULA QUE A FOLHA NÃO QUIS PUBLICAR ""Muitas revoluções armadas não conseguiram dar o padrão de  vida pro povo, que nós conseguimos e fizemos em apenas oito anos"". Leia no link abaixo a íntegra do que foi cortado: https://t.co/1Wm2VDtOHy https://t.co/ljS75zY8vW";724;1853;970661312706629632;2018-03-05 14:04:25
604;Theotônio  propunha o  socialismo democrático como caminho para  o desenvolvimento e  a extinção da desigualdade em países dependentes. Deixa muitos amigos e leitores. Deixa, ainda, companheiros de militância política pela democracia.;67;408;968810119768215552;2018-02-28 11:28:26
605;O Brasil perdeu um de seus mais importantes intelectuais. Morreu, aos 81 anos, o economista e sociólogo Theotônio dos Santos, autor de dezenas de livros, traduzidos em muitas línguas.Theotônio  foi um dos maiores formuladores da esquerda brasileira.;142;880;968810116647702529;2018-02-28 11:28:26
606;Uma ação que começa com as equipes de televisão se antecipando e, de forma  surpreendente, chegando antes da polícia, é uma confissão explícita do seu objetivo político.;592;1454;968492931412881408;2018-02-27 14:28:03
607;Uma ação de busca e apreensão que ocorre cinco anos depois da abertura do inquérito é no mínimo muito estranha e extemporânea.;155;407;968492882607902720;2018-02-27 14:27:51
608;Os objetivos midiáticos evidentes da operação de ontem mostram que a intenção não é a apuração dos fatos, mas a criação de factóides para atacar a reputação do ex-ministro e ex-governador Jaques Wagner.;169;419;968492812483420161;2018-02-27 14:27:34
609;Até este momento, o único “crime” de Jaques Wagner é ser um político comprometido com o futuro da Bahia, do Brasil e do povo, ser do PT, ser amigo de Lula, e ser um ótimo candidato potencial a qualquer cargo que dependa do voto popular.;554;1655;968492737988300802;2018-02-27 14:27:17
610;No estado de exceção em que vivemos, as qualidades de Jaques Wagner são inaceitáveis e perigosas. Ele é mais uma vítima do arbítrio e da derrocada do princípio da presunção da inocência, causadas pela partidarização da justiça no Brasil.;212;534;968492673832292352;2018-02-27 14:27:01
611;Todos os projetos recentes da Embraer com a Aeronáutica, por exemplo o grande jato de carga, foram financiados com dinheiro do BNDES em contratos de longuíssimo prazo. É esse o presente que o governo golpista está dando para a Boeing.;898;1644;968104645670440960;2018-02-26 12:45:08
612;O nosso futuro está sendo alienado pelo governo golpista. Empregos de alta qualidade estão sendo transferidos para outros Países. O desenvolvimento tecnológico do País está inteiramente comprometido nessa área.;306;798;968096381226364928;2018-02-26 12:12:18
613;É gravíssimo para a soberania e a independência tecnológica do País. A Embraer detém a tecnologia de jatos comerciais de porte médio, de jatos de carga de grande porte e é a parceira estratégica da Aeronáutica  na construção de caças com o Grippen.;303;764;968096377682186241;2018-02-26 12:12:17
614;"O Brasil está sendo vendido pedaço por pedaço pelo governo golpista. Agora  alienaram o controle da Embraer - 51% -  para a Boeing. A desfaçatez do governo é absoluta quando diz ""só 51%"". Ora, com esse percentual estão   transferindo o controle acionário para a Boeing.";919;2189;968096374620393477;2018-02-26 12:12:16
615;"Mercadante rebate ataques a Dilma e mostra solidariedade a Luiz Felipe Miguel, da UnB, e professores da Unicamp que oferecem cursos sobre o Golpe de 2016: ""A História, e não o lamentável ministro @mendoncafilho, mostrará o quão certos eles estão"", rebate. https://t.co/vRBG0xExm3.";259;781;967186702929481734;2018-02-23 23:57:34
616;Os atos do pseudo-ministro são uma terrível agressão à autonomia universitária, à cultura acadêmica, à livre circulação de ideias e à própria democracia. É abuso típico dos estados de exceção. os maiores inimigos da cultura e da educação.;394;1005;966712923082117121;2018-02-22 16:34:56
617;Censurar, agora, uma disciplina na UNB que caracteriza como golpe o processo inaugurado pelo impeachment, em 2016, deixa evidente o aprofundamento do arbítrio e da censura (...).;260;680;966712821261262848;2018-02-22 16:34:31
618;Durante o impeachment, sem crime de responsabilidade, tentaram de todas as formas bloquear a denúncia do novo tipo de golpe que estava ferindo a democracia brasileira (...).;174;490;966712726734147585;2018-02-22 16:34:09
619;Impedir que se chame os fatos e acontecimentos pelo nome é reação típica dos regimes de exceção. No passado, durante a ditadura, era proibido dizer que havia presos políticos no Brasil, embora ele enchessem os presídios país afora (...).;252;589;966712598631796736;2018-02-22 16:33:38
620;Manifesto minha solidariedade ao professor Luis Felipe Miguel, da UNB, diante da arbitrária e retrógrada censura feita pelo ministro da educação à sua cátedra “O golpe de 2016 e o futuro da democracia” (segue);777;2370;966712470101549058;2018-02-22 16:33:08
621;O regime está fechando suas garras contra os brasileiros mais vulneráveis e que mais precisam de Justiça.;588;1468;965724387260489728;2018-02-19 23:06:50
622;A expedição de mandados coletivos, proposta pelo governo, é uma nova violência contra o quadro institucional do país e que aponta mais um passo no aprofundamento do Estado de Exceção no Brasil.;528;1338;965724323326636032;2018-02-19 23:06:35
623;Ainda sobre a intervenção no Rio A iniciativa do governo golpista de promover mandados coletivos de busca, apreensão e captura é uma das mais graves violações aos direitos civis que o Brasil enfrenta desde o fim da ditadura. (segue);1009;3214;965724113368215558;2018-02-19 23:05:45
624;Em nota, PT alerta que segurança pública requer responsabilidade e não oportunismo. A presidente @gleisi e as bancadas @PTnaCamara e @PTnoSenado afirmam q decreto da intervenção militar é instrumento perigoso q pode piorar o estado de exceção no Brasil. https://t.co/3z1SX6V1Yq;284;653;965678892114726914;2018-02-19 20:06:03
625;Um alerta aos que me seguem:   eu só tenho um endereço no Twitter (@dilmabr);676;4281;964878803351883776;2018-02-17 15:06:47
626;O CARNAVAL DO ‘FORA TEMER’ E DO LULA LÁ’ No Rio, a escola de samba Paraíso do Tuiuti levanta a arquibancada cantando contra a escravidão e a injustiça de uma opressão que nunca acabou. Vídeo e fotos no link abaixo: https://t.co/KoHLpmlBvN https://t.co/Y41pDZCo7g;1220;4056;963126974238650371;2018-02-12 19:05:39
627;"RICARDO LEWANDOWSKI: PRESUNÇÃO DE INOCÊNCIA.  ""Ninguém será considerado culpado até o trânsito em julgado de sentença criminal condenatória, o que subentende decisão final dos tribunais superiores"". https://t.co/szywSQYHp6";276;728;961934146598825985;2018-02-09 12:05:47
628;O Brasil perdeu Carlos Alberto Caó de Oliveira, bravo militante contra o racismo. Foi autor da lei que passou a tratar como crime o racismo e os preconceitos de sexo e estado civil. Foram 76 anos de uma vida em defesa das vítimas da intolerância;441;2065;960484036857786368;2018-02-05 12:03:33
629;Parabéns à Frente Ampla do Uruguai #47FA  pelos 47 anos de luta democrática em  defesa do povo, do desenvolvimento do País , dos direitos civilizatórios e da integração regional. A FA é exemplo pata  todos nós latinoamericanos;614;2004;960183761768996865;2018-02-04 16:10:22
630;Pela primeira vez desde que o IBGE começou a levantar dados sobre emprego, há mais trabalhadores informais do que trabalhadores registrados no Brasil.;744;1924;959488633140019200;2018-02-02 18:08:11
631;Segundo o IBGE, o desemprego bateu recorde em 2017: 12,7% ou 13,23 milhões de brasileiros sem nenhum trabalho, formal ou informal. Em 2014, o desemprego foi de 6,8%.;447;946;959488602324590593;2018-02-02 18:08:03
632;É preciso ler: DESESTATIZAR É UM ERRO ECONÔMICO Texto elaborado pelo Dieese mostra que empresas estatais não são apenas estratégicas, mas fundamentais para a economia, no Brasil e no mundo. Leia no link abaixo: https://t.co/4eaWTbjTrf https://t.co/cXnj5Zi7FJ;309;608;959404220519723008;2018-02-02 12:32:45
633;FACES DA DESIGUALDADE NO BRASIL. Coordenada por Tereza Campello, uma obra que mostra e analisa o que mudou desde 2003 e o que ainda precisa ser feito. O livro está no link abaixo: https://t.co/mnmkwYNX0k https://t.co/cRK28B1w7m;97;244;959093159891529728;2018-02-01 15:56:43
634;RT @_CLACSO: La presidenta @dilmabr divulga estudio de #FLACSO y CLACSO sobre las dimensiones de la desigualdad en Brasil.  Faces da desigu…;115;0;958841271593861120;2018-01-31 23:15:48
635;Nota da defesa de Lula sobre decisão do STJ de negar habeas corpus https://t.co/gVxxlGJuF6;218;512;958686475478097922;2018-01-31 13:00:41
636;LULA PEDE HABEAS CORPUS AO STJ. Advogados alegam que STF ainda vai reexaminar decisão apertada (6 a 5) que admitiu punição antes de recursos em tribunais superiores. No link abaixo, a nota dos advogados: https://t.co/lnBYhGp7b8 https://t.co/SFEy6b5xVX;185;541;958434562677276673;2018-01-30 20:19:41
637;O advogado Cristiano Zanin fez uma defesa  brilhante  corajosa e qualificada. São quatro escritórios defendendo Lula sob a coordenação do escritório Teixeira Martins.;437;1788;958307114987982848;2018-01-30 11:53:15
638;"Ora num julgamento que usa o""jurídico"" como arma política nenhum grande jurista obteria a absolvição. Quem  só esgrimisse a lei sem denunciar o quadro político processual de exceção a que Lula está sendo submetido levaria água para a farsa jurídica e para a fraude midiática.";188;559;958303981431918592;2018-01-30 11:40:48
639;Muito típica da mídia golpista a reportagem do Estadão sobre a defesa de Lula. Quer fazer crer que a sentença contra Lula seria outra e só não foi por culpa dos advogados de defesa. O viés condenatório e a perseguição ao inocente simplesmente sumiram.;699;2040;958303111260590080;2018-01-30 11:37:20
640;"RT @ptbrasil: Público puxa o coro de ""Olê Olê Olá Lula Lula!"" durante show do cantor #ChicoBuarque, na última sexta-feira, no Rio de Janeir…";258;0;957967660343537664;2018-01-29 13:24:23
641;RT @J_LIVRES: Em qualquer lugar tem luta.  Cadê a prova??? Condenaram Lula sem prova e terá protesto em todo lugar! Corinthians x São Paulo…;300;0;957966803900223488;2018-01-29 13:20:58
642;"RT @ptbrasil: Viralizou na rede o cordel ""Analfabeto Barbudo"", criado pela Nicolle De Oliveira Cordelista​. Acompanhem a rima no vídeo! #OP…";453;0;957966314852835328;2018-01-29 13:19:02
643;LULA FALA À ETIÓPIA MESMO PROIBIDO DE IR À CONFERÊNCIA Ex-presidente grava vídeo e explica que não pôde comparecer a debate por ter sido proibido por abuso do judiciário brasileiro Assista no link abaixo: https://t.co/xnFRyLxOzd https://t.co/fewczWfv8h;525;1747;957600074397253632;2018-01-28 13:03:43
644;Do New York Times: UMA ESTRATÉGIA PARA “SEPULTAR LULA”. A direita há muito compreendeu que Lula é eleitoralmente imbatível. Talvez seja por isso que uma via judicial foi desenhada para removê-lo do poder. LINK PARA O ARTIGO: https://t.co/JB4XYp0YSP https://t.co/65pW6gajuo;550;1267;956961518926561280;2018-01-26 18:46:20
645;LULA É CANDIDATO https://t.co/Uv55kwd3p2;541;2034;956602294417674240;2018-01-25 18:58:54
646;PT lança pré-candidatura de Lula à presidência da República https://t.co/DukKaFjai2;245;840;956601900245438466;2018-01-25 18:57:20
647;SOLIDÁRIA COM AS JOVENS E OS JOVENS DO LEVANTE POPULAR reprimidos pela polícia: https://t.co/3NBHAaSvNd;99;370;956601442026033152;2018-01-25 18:55:31
648;Conte sempre comigo: https://t.co/aR3LwkfadB;3489;19043;956522488627949568;2018-01-25 13:41:47
649;LUTAR. LUTAR SEMPRE. CONTINUAR LUTANDO. Vamos garantir o direito de Lula concorrer à presidência da República, nas ruas e em todos os recantos e cidades do Brasil No link abaixo, a íntegra da nota: https://t.co/zpHwnwujUw https://t.co/kCKRDA3dao;771;2107;956269734592483328;2018-01-24 20:57:26
650;OS ATOS DE APOIO A LULA EM PORTO ALEGRE A imprensa tradicional escondeu a imagens do ato de apoio ao ex-presidente na terça-feira em Porto Alegre. https://t.co/WHHwcr3VbX https://t.co/zWtcDhFnJi;432;1438;956239220124868609;2018-01-24 18:56:10
651;DO TWITTER DE RODRIGO VIANNA: https://t.co/Mtyf16SfrM;285;994;956163154576334848;2018-01-24 13:53:55
652;BANDEIRAS TREMULANDO pela democracia: @LulapeloBrasil #EleiçãoSemLulaéFraude https://t.co/OTcxYeix9X;185;477;955934701348409346;2018-01-23 22:46:07
653;PARA SABER mesmo o que está acontecendo em Porto Alegre, troque as tevês comerciais pela mídia alternativa e pelas informações dos militantes: é onde está verdade. #ComLulaEmPoa #EleicaoSemLulaÉFraude;981;2801;955933988459352064;2018-01-23 22:43:17
654;COM Lula, Raduan Nassar e Paulo Pimenta: #ComLulaEmPoa #EleicaoSemLulaÉFraude https://t.co/HOvICi5cW8;65;265;955933434102370304;2018-01-23 22:41:05
655;"ARTIGO do New York Times: ""Democracia no Brasil empurrada para o abismo"". A íntegra traduzida está no link abaixo: https://t.co/Scgcx51zcd";357;636;955932757573685248;2018-01-23 22:38:24
656;ARTE DAS RUAS:  #ComLulaemPOA #EmDefesaDaDemocracia #BrasilComLula #EleiçãoSemLulaéFraude https://t.co/eX13hekYHk;60;164;955931568291434497;2018-01-23 22:33:40
657;EM DEFESA DA DEMOCRACIA:  #ComLulaemPOA #EmDefesaDaDemocracia #BrasilComLula #EleiçãoSemLulaéFraude https://t.co/fcwNqcnmxs;87;241;955931042841550848;2018-01-23 22:31:35
658;AO FUNDO, o Guaíba, e o público aumentando:  #ComLulaemPOA #EmDefesaDaDemocracia #BrasilComLula #EleiçãoSemLulaéFraude https://t.co/9Nt1qVzbqk;86;236;955930381873803265;2018-01-23 22:28:58
659;UM PEDAÇO da esquina mais democrática do Brasil: #EleiçãoSemLulaéFraude https://t.co/982Kqm0vP2;123;391;955929526101512193;2018-01-23 22:25:33
660;SELFIE com a brava senadora Fátima Bezerra https://t.co/78i6T5XkEb;55;251;955929333142573056;2018-01-23 22:24:47
661;MULHERES na luta https://t.co/GsSWPzcSSV;53;211;955929106411028485;2018-01-23 22:23:53
662;Na luta em PORTO ALEGRE: https://t.co/A69mj11CW7;189;837;955827140838162433;2018-01-23 15:38:43
663;NA LUTA, em Porto Alegre: https://t.co/5hqvBvm5qY;753;2967;955826829063020545;2018-01-23 15:37:29
664;LINDA homenagem de artista mineiros a um certo Luiz: Assista ao vídeo: https://t.co/J1RElBb3iW;62;161;955820898518491136;2018-01-23 15:13:55
665;MULHERES do Paraná em Porto Alegre https://t.co/Xg6iHkR497;69;211;955811621624000512;2018-01-23 14:37:03
666;A UJS em Porto Alegre: https://t.co/QAKzYuv3YQ;51;190;955810719630610432;2018-01-23 14:33:28
667;Sem medo de lutar, sem medo de vencer, sem medo de ser feliz. O MST CHEGA A PORTO ALEGRE https://t.co/bF7HDeN08B;121;351;955810259616059392;2018-01-23 14:31:38
668;MILITANTES recebem Dilma no centro de Porto Alegre: https://t.co/0P4q7oYsEp;75;200;955808831157735424;2018-01-23 14:25:58
669;À ESPERA DE DILMA NO CENTRO DE PORTO ALEGRE https://t.co/0P4q7oYsEp;28;134;955808383101267968;2018-01-23 14:24:11
670;TONICO PEREIRA: quem estará sendo julgado amanhã é o povo brasileiro https://t.co/diOmR7U4HB;183;556;955807782992826368;2018-01-23 14:21:48
671;SÃO PAULO: amanhã, por Lula https://t.co/Op53I8YOwV;51;148;955807056174436357;2018-01-23 14:18:54
672;"DO PARAGUAI: carta de Fernando Lugo a Lula:  ""Viva América Latina libre!"" https://t.co/uVa3zZHQOf";139;258;955806732080513024;2018-01-23 14:17:37
673;MULHERES nas ruas de Porto Alegre contra a nova etapa do golpe https://t.co/Z1PMT9QDI0;77;211;955806239526719489;2018-01-23 14:15:40
674;PRAÇA DA MATRIZ, PORTO ALEGRE: https://t.co/y5aqVfY86C;93;365;955805221699153923;2018-01-23 14:11:37
675;PIAUÍ: milhares por Lula em Teresina https://t.co/DKPYJYcUxL;35;131;955804407249203200;2018-01-23 14:08:23
676;"Fui recebida com muito carinho pelos participantes dos ""Diálogos Internacionais pela Democracia"" em Porto Alegre https://t.co/PKCfmywNTv";46;199;955804109432598528;2018-01-23 14:07:12
677;MULHERES na luta,por Lula e pela democracia https://t.co/1zKLiSfTws;50;124;955803597614342145;2018-01-23 14:05:10
678;Sem máscaras, sem violência, sem aceitar provocações e sem se deixar intimidar. https://t.co/vx3009V2Lp;107;217;955802872641441792;2018-01-23 14:02:17
679;NOS ESTADOS UNIDOS: o filósofo Noam Chomsky defende a absolvição de Lula. https://t.co/AmuF0GBcXH;150;334;955802568080445441;2018-01-23 14:01:04
680;NA FRANÇA: Jean-Luc Mélenchon defende absolvição de Lula. https://t.co/QF7VRzMuIA;140;258;955802172695904256;2018-01-23 13:59:30
681;Não vamos nos intimidar https://t.co/Ilk45Efww9;169;419;955800757957222400;2018-01-23 13:53:53
682;NA FORMATURA, jovem gaúcho que estudou graças ao Prouni homenageia o povo brasileiro e demonstra reconhecimento: https://t.co/pyQaazanSV;66;181;955800510887493632;2018-01-23 13:52:54
683;O RAIO X DO GOLPE https://t.co/hdc7XGY7T9;40;92;955799937513639936;2018-01-23 13:50:37
684;MAIS UMA VEZ https://t.co/82NNSGCt3c;44;165;955799733972488194;2018-01-23 13:49:49
685;PELO PAÍS https://t.co/3HZYIUHofJ;36;101;955799619467923456;2018-01-23 13:49:21
686;NA LUTA https://t.co/ZYVroRHiPn;32;117;955799327858884608;2018-01-23 13:48:12
687;NA ITÁLIA https://t.co/EEOuhBQ3V4;31;100;955798967626993665;2018-01-23 13:46:46
688;Reportagem do Valor Econômico: JURISTAS VEEM BRECHAS EM CONDENAÇÃO DE LULA. https://t.co/hU8z1OXpNl;118;248;955433478253895680;2018-01-22 13:34:26
689;QUANDO O “OUVI DIZER” É TRATADO COMO PROVA   “Não há julgamento justo com a predominância de ilações e  conjecturas por parte do julgador a conduzir decisivamente o curso do  processo”. No link abaixo, a íntegra do artigo: https://t.co/aLagr4q0uL https://t.co/zEnJU0mG5m;273;852;955420316586606594;2018-01-22 12:42:08
690;ANDRÉ SINGER, NA FOLHA: https://t.co/MWwAJzJw7a;520;1186;954703866439725057;2018-01-20 13:15:13
691;ENTREVISTA À AGÊNCIA FRANCE PRESS BRASIL Dilma: Brasil será ingovernável sem Lula candidato. https://t.co/RPbOdKlcxi;172;366;954701904696762368;2018-01-20 13:07:26
692;JURISTA ITALIANO DENUNCIA PARCIALIDADE Luigi Ferrajoli diz que sentença que condenou Lula ofende a consciência jurídica mundial e aponta a ação tendenciosa do judiciário e da mídia Assista ao vídeo: https://t.co/Sv9POqk3tw;346;693;954475741713969152;2018-01-19 22:08:44
693;OS VERDADEIROS DONOS DO TRIPLEX Nas audiências, ficou muito claro que o apartamento não é de Lula, mas da própria OAS, que o usou como garantia de débito da empresa junto à CEF Assista ao vídeo: https://t.co/gLBggPBpBd;261;579;954471820018765824;2018-01-19 21:53:09
694;CONDENAÇÃO QUE OFENDE ATÉ A LÓGICA “A persuasão é inimiga da lógica, mas a lógica é amiga do Direito. Uma decisão ilógica, sobretudo em matéria penal, é insubsistente e incorreta”. https://t.co/4WkMdimY6Y https://t.co/nW1gHHx3hL;205;504;954332663967567872;2018-01-19 12:40:12
695;REVELAÇÕES DE TESTEMUNHAS FORAM IGNORADAS No especial sobre o processo do triplex do Guarujá, um dado que faz pensar: das 73 testemunhas ouvidas por Sergio Moro nenhuma apresentou provas contra Lula. https://t.co/EkFsOGdiiH;253;558;954055800477175814;2018-01-18 18:20:02
696;"A DEMOCRACIA E A INDIGNAÇÃO Uma consciência da injustiça e da perseguição ao ex-presidente está se difundindo entre todos os segmentos da sociedade; está é a base da crescente indignação às vésperas do julgamento do TRF4. https://t.co/69G3PThzoH https://t.co/XX8lBgUX72";359;853;953972981704937473;2018-01-18 12:50:57
697;https://t.co/Y9a0JpgcqK;282;1183;953616948000063490;2018-01-17 13:16:12
698;UM PAÍS À MARGEM DA LEI “A intenção não é encarcerar Lula diretamente, o que pode convertê-lo num mártir, mas impedir que ele concorra à presidência”. No link, a íntegra do artigo de María José Fariñas: https://t.co/FGuM7qnH4H https://t.co/nxV6QVWQEf;167;325;953616724158484480;2018-01-17 13:15:19
699;LAERTE https://t.co/YaM81rTwao;739;1934;953286330288623616;2018-01-16 15:22:27
700;Assista a este filme e conheça  um pouco mais do Brasil,  um pouco mais do nosso povo  e um pouco mais do maior líder popular da nossa história. https://t.co/B4ZYgKbWbF;143;289;953284384655904768;2018-01-16 15:14:43
701;"UM ATENTADO À CONSTITUIÇÃO ""Nossa democracia sempre teve enormes dificuldades para lidar com o republicanismo no âmbito do Poder Judiciário"". Leia o artigo no link abaixo: https://t.co/F1YTM6gB78 https://t.co/Se2h70vGQr";228;581;953232349436706816;2018-01-16 11:47:56
702;OS ERROS QUE CONDENARAM LULA “O ‘direito penal de autor’ é a regra consolidada dessa democracia de ocasião.  No link abaixo, a íntegra do ensaio de Mauricio Stegemann Dieter e Jacson Zilio: https://t.co/nquRXR6Wde https://t.co/reg4QE6NuL;264;758;952872964084715521;2018-01-15 11:59:52
703;Vídeo: OS GRAMPOS CRIMINOSOS Juiz grampeou ilegalmente advogados e a presidente da República e cometeu crime ao autorizar a reprodução das gravações. https://t.co/Ic4BbSN8JL;447;891;952616942413799428;2018-01-14 19:02:32
704;Vídeo: SEIS HORAS DE PRISÃO ILEGAL   A condução coercitiva de Lula ao aeroporto de Congonhas, em março  de 2016, foi uma violência, cometida diante de seus filhos e netos. https://t.co/ax48j3fjmM;411;884;952616712142237697;2018-01-14 19:01:37
705;Vídeo: POR QUE O PROCESSO DO TRIPLEX FOI PARA CURITIBA? O caso envolvendo a Bancoop era da justiça de São Paulo, mas apenas  o envolvimento de Lula foi destacado e entregue ao juiz do Paraná. https://t.co/fjl1Uq2wch;401;651;952616511377760262;2018-01-14 19:00:49
706;"SIGO LUTANDO. POR LULA. ""Enquanto não apresentarem provas materiais de um possível crime, seguirei lutando pelo melhor presidente que o Brasil já teve!"" https://t.co/i9wOYOtLCx https://t.co/xkKMbMGudN";771;2371;951807662148243456;2018-01-12 13:26:45
707;UM CRIME CHAMADO JUSTIÇA. “Antes era um soldado ou policial que na calada da noite destruía o cidadão. Agora é uma sentença à luz do dia.” https://t.co/qfsSfMWqeQ https://t.co/ZYILqcM4Xh;251;561;951798558197501953;2018-01-12 12:50:34
708;O VÍDEO DA DEFESA DE LULA NO TRF Advogado do ex-presidente explica pelo menos quatro motivos para o TRF invalidar a sentença da primeira instância. https://t.co/Fo4W4o6HhU https://t.co/NkEvBtrLdp;248;494;951606249430355970;2018-01-12 00:06:24
709;A VERDADE DE LULA Advogados do ex-presidente explicam em vídeo as falhas da sentença que o condenou em primeira instância. https://t.co/ljDD8QnUoD https://t.co/KSS1Ka2mEm;375;863;951435040264683520;2018-01-11 12:46:05
710;A VERDADE DE LULA Advogados do ex-presidente explicam em vídeo as falhas da sentença que o condenou em primeira instância. https://t.co/ljDD8QnUoD;109;248;951434685263024128;2018-01-11 12:44:40
711;DECISÃO DO TRF REFORÇARÁ A CRISE. Tarso Genro: “Se a sentença excludente de Lula for mantida ou agravada, qualquer Presidente eleito não vai ter nenhuma legitimidade para governar”. A íntegra do artigo no link abaixo: https://t.co/bISxkjfSp0 https://t.co/o7Mq0LO979;287;699;951412697966538757;2018-01-11 11:17:18
712;NÃO HÁ JUSTIÇA EM JULGAMENTOS MIDIÁTICOS “No momento da sentença, não existia mais a presunção de inocência. Fora ela absolutamente destroçada pelos canais de comunicação”. No link abaixo, a íntegra do artigo: https://t.co/luVfZunKQI https://t.co/7RN6HgVIws;325;789;951102766843383813;2018-01-10 14:45:44
713;"QUANDO O USO DO DIREITO VIRA ARMA DE GUERRA ""Se o Lawfare praticado contra Dilma foi grave ao viabilizar a instauração de um governo ilegítimo, no praticado contra o Lula os efeitos podem ser mais duradouros"". https://t.co/gMKGGuYImt https://t.co/JTSSRUCRAo";293;657;950696540468862976;2018-01-09 11:51:32
714;O DIREITO COMO FORMA DE DESTRUIR REPUTAÇÕES. Se o Judiciário julga influenciado pela mídia ou pelo clamor popular, um dos pilares do regime republicano se perde. NO LINK ABAIXO, A ÍNTEGRA DO ARTIGO: https://t.co/EPOAAiBQbA https://t.co/ETaybUfT1Y;258;672;950333210088570880;2018-01-08 11:47:48
715;https://t.co/ESZrtKrjzf;686;1803;950087319855476737;2018-01-07 19:30:43
716;HOJE, REVOLUCIONÁRIO É QUEM LUTA PELA LEI. “O Carnaval superou o Direito. Lá existem critérios, que variam de 1 a 10. No Direito, o critério é: deixe que o juiz aprecie a prova da maneira que ele achar melhor”. https://t.co/sMAY1EpcWo https://t.co/JFvkWqc8bB;278;687;949253325706399746;2018-01-05 12:16:43
717;https://t.co/MOqDaGalUf;507;2181;949240511298236416;2018-01-05 11:25:48
718;A SENTENÇA DE LULA É UMA MEDIDA DE EXCEÇÃO. Pedro Estevam Serrano: 'Quem executa a lei não pode  decidir quem deve ser punido'. https://t.co/KXW56PSI9w https://t.co/9bA1SXb3dP;327;745;948920659064885248;2018-01-04 14:14:49
719;ESTADO DE EXCEÇÃO EM PUNHOS DE RENDA José Eduardo Cardozo: 'O impeachment de Dilma Rousseff e a sentença condenatória do ex-Presidente Lula têm, de fato, muita coisa em comum'. NO LINK ABAIXO, A ÍNTEGRA DO ARTIGO: https://t.co/QxwkvIrboE https://t.co/GpeFG20pNr;287;716;948518808825810944;2018-01-03 11:38:01
720;O PROTAGONISMO DO JULGADOR  AGE CONTRA A DEMOCRACIA.   A lei é impessoal porque não é vítima de interesses e disputas. Ela só tem compromisso consigo mesma. https://t.co/IE4oWFbnTT https://t.co/MYIHVjKubf;350;929;948262776845295617;2018-01-02 18:40:38
721;O CRIME QUE NÃO ACONTECEU. “Lula foi condenado por receber o que não recebeu e por lavagem de dinheiro que não lhe foi dado” https://t.co/ReeDJIsTat https://t.co/irSJJffxjZ;961;2385;947910510741278720;2018-01-01 19:20:51
